Year,Month,Day,Temp_mean,DewPoint_mean,RelHum_mean,PrecipAmount_sum,StnPress_mean,Temp_range,DewPoint_range,RelHum_range,StnPress_range
2017,6,13,23.479,14.029,56.292,0.0,100.072,7.5,10.399999999999999,35.0,0.46999999999999886
2017,6,14,19.729,9.525,56.292,0.0,100.437,4.5,14.5,60.0,0.46999999999999886
2017,6,15,17.575,8.296,56.208,0.0,99.973,3.1999999999999993,11.399999999999999,44.0,0.7400000000000091
2017,6,16,21.729,15.158,69.042,0.0,99.561,12.900000000000002,7.000000000000002,51.0,0.21999999999999886
2017,6,17,22.396,17.171,73.0,3.6,99.474,6.199999999999999,5.399999999999999,41.0,0.3400000000000034
2017,6,18,23.638,18.033,71.417,1.4,98.948,7.099999999999998,2.400000000000002,29.0,0.5799999999999983
2017,6,19,22.446,14.3,62.125,0.0,99.188,9.7,8.799999999999999,46.0,0.5799999999999983
2017,6,20,19.925,12.917,65.917,2.7,99.542,7.5,6.800000000000001,48.0,0.46999999999999886
2017,6,21,17.508,11.538,70.917,5.4,99.967,10.200000000000001,3.5999999999999996,49.0,0.30999999999998806
2017,6,22,18.4,12.246,68.333,1.2,100.005,8.2,5.5,40.0,0.5600000000000023
2017,6,23,20.733,17.775,83.875,38.6,99.055,6.300000000000001,4.000000000000002,29.0,0.980000000000004
2017,6,24,21.546,11.467,54.417,0.0,99.205,8.0,9.1,35.0,0.9899999999999949
2017,6,25,18.679,10.45,60.125,2.4,99.964,6.499999999999998,5.699999999999999,37.0,0.35999999999999943
2017,6,26,17.05,10.679,67.042,4.3,100.079,5.9,5.8999999999999995,41.0,0.2600000000000051
2017,6,27,15.208,9.829,71.208,0.7,99.991,7.700000000000001,3.3999999999999995,37.0,0.1699999999999875
2017,6,28,18.054,9.112,57.375,0.0,100.342,11.399999999999999,6.3,43.0,0.37000000000000455
2017,6,29,18.821,13.542,72.375,3.1,99.971,10.7,9.499999999999998,39.0,0.6899999999999977
2017,6,30,21.679,17.175,76.458,7.2,99.664,7.699999999999999,2.8000000000000007,34.0,0.20000000000000284
2017,7,1,21.117,17.725,81.542,3.9,99.609,6.800000000000001,2.8000000000000007,25.0,0.22999999999998977
2017,7,2,20.533,14.013,68.042,1.3,99.985,12.4,4.9,46.0,0.5300000000000011
2017,7,3,20.746,12.042,59.0,0.0,100.245,10.399999999999999,4.299999999999999,37.0,0.5099999999999909
2017,7,4,21.146,10.517,52.917,0.0,100.615,9.899999999999999,6.5,47.0,0.39000000000000057
2017,7,5,21.725,8.362,44.125,0.0,100.758,9.900000000000002,5.2,41.0,0.4100000000000108
2017,7,6,22.938,12.513,52.792,0.0,100.248,12.2,8.999999999999998,34.0,0.6899999999999977
2017,7,7,23.596,15.304,60.833,5.3,99.539,7.400000000000002,9.799999999999999,49.0,0.5999999999999943
2017,7,8,21.158,12.933,62.375,0.6,99.467,5.699999999999999,10.5,48.0,0.5999999999999943
2017,7,9,20.858,9.771,50.208,0.0,100.019,10.2,7.6,35.0,0.3400000000000034
2017,7,10,21.429,14.946,67.583,0.0,99.973,5.899999999999999,6.9,35.0,0.29000000000000625
2017,7,11,21.779,16.912,75.75,0.0,99.878,9.5,3.3999999999999986,46.0,0.1699999999999875
2017,7,12,23.504,18.783,75.083,0.0,99.999,5.099999999999998,4.0,20.0,0.35999999999999943
2017,7,13,18.675,15.571,82.25,0.0,100.146,8.0,8.0,9.0,0.4300000000000068
2017,7,14,19.929,16.217,80.083,11.0,100.098,8.3,4.1,35.0,0.25
2017,7,15,21.867,14.317,63.25,0.0,100.165,8.2,2.700000000000001,35.0,0.28999999999999204
2017,7,16,22.175,14.021,61.208,0.0,100.023,7.799999999999997,10.700000000000001,45.0,0.12999999999999545
2017,7,17,21.721,17.688,78.333,0.0,100.143,4.199999999999999,1.6999999999999993,22.0,0.23000000000000398
2017,7,18,22.675,15.796,67.0,0.0,100.419,8.600000000000001,6.800000000000001,46.0,0.3100000000000023
2017,7,19,24.571,16.254,61.25,0.0,100.289,10.900000000000002,3.599999999999998,39.0,0.3299999999999983
2017,7,20,21.121,14.767,67.625,27.0,100.158,11.899999999999999,6.300000000000001,37.0,0.46000000000000796
2017,7,21,23.662,15.571,65.0,0.0,99.934,10.099999999999998,8.7,57.0,0.20000000000000284
2017,7,22,23.2,15.088,60.792,0.0,99.832,5.400000000000002,4.499999999999998,27.0,0.5099999999999909
2017,7,23,21.758,17.488,77.125,1.7,99.504,3.3000000000000007,2.5999999999999996,25.0,0.23000000000000398
2017,7,24,20.767,14.117,66.042,0.0,99.45,4.300000000000001,4.299999999999999,19.0,0.5900000000000034
2017,7,25,18.888,12.396,66.875,0.2,100.597,5.899999999999999,3.1000000000000014,33.0,1.039999999999992
2017,7,26,19.208,13.246,68.833,0.0,100.804,6.1,2.4000000000000004,23.0,0.5499999999999972
2017,7,27,20.933,17.467,81.25,7.5,100.059,7.700000000000003,3.6999999999999993,29.0,0.5799999999999983
2017,7,28,20.983,11.675,57.0,0.0,100.062,6.699999999999999,12.200000000000001,46.0,0.36999999999999034
2017,7,29,20.9,11.25,55.458,0.0,100.231,9.899999999999999,5.699999999999999,41.0,0.29999999999999716
2017,7,30,24.75,12.2,47.292,0.0,100.393,9.399999999999999,4.600000000000001,34.0,0.30000000000001137
2017,7,31,23.904,14.696,57.167,0.0,100.501,10.100000000000001,8.099999999999998,37.0,0.18999999999999773
2017,8,1,23.912,16.633,64.375,0.4,100.43,8.3,4.200000000000001,30.0,0.23999999999999488
2017,8,2,23.733,17.312,68.292,1.5,100.27,9.600000000000001,4.399999999999999,36.0,0.2600000000000051
2017,8,3,23.354,17.792,72.083,0.0,100.328,7.699999999999999,4.0,39.0,0.3100000000000023
2017,8,4,22.588,18.383,77.625,8.5,99.753,6.100000000000001,3.3000000000000007,26.0,0.8299999999999983
2017,8,5,18.65,11.742,65.292,0.6,99.603,4.600000000000001,10.100000000000001,42.0,0.8299999999999983
2017,8,6,18.671,10.742,61.125,0.0,100.309,10.0,6.5,35.0,0.21999999999999886
2017,8,7,19.379,12.754,65.833,0.0,100.24,5.100000000000001,2.8000000000000007,23.0,0.2599999999999909
2017,8,8,19.583,12.0,64.375,0.2,100.291,9.8,8.100000000000001,52.0,0.3300000000000125
2017,8,9,22.983,13.742,57.292,0.0,100.584,10.400000000000002,5.599999999999998,40.0,0.37999999999999545
2017,8,10,22.025,15.204,66.375,0.0,100.758,9.200000000000003,4.299999999999999,38.0,0.35999999999999943
2017,8,11,22.433,17.312,73.083,0.0,100.276,2.900000000000002,4.0,18.0,0.5899999999999892
2017,8,12,20.592,16.175,76.917,0.0,99.74,9.5,3.5,43.0,0.25
2017,8,13,20.829,12.879,62.292,0.0,100.173,9.7,4.300000000000001,46.0,0.5400000000000063
2017,8,14,21.508,12.279,56.542,0.0,100.17,8.2,3.3000000000000007,32.0,0.519999999999996
2017,8,15,21.512,16.15,72.5,0.9,99.895,8.600000000000001,4.799999999999999,30.0,1.25
2017,8,16,20.888,14.092,66.125,0.0,100.32,6.5,3.6000000000000014,36.0,0.710000000000008
2017,8,17,20.325,15.283,73.292,5.4,100.197,4.899999999999999,2.8000000000000007,24.0,0.8199999999999932
2017,8,18,23.05,18.558,77.542,2.8,99.266,8.2,4.800000000000001,42.0,0.37000000000000455
2017,8,19,21.888,14.854,64.833,0.0,99.582,4.899999999999999,4.699999999999999,26.0,0.39000000000000057
2017,8,20,21.362,14.125,64.708,0.0,100.256,11.600000000000001,4.1,36.0,0.6400000000000006
2017,8,21,23.675,16.417,64.583,0.0,100.492,9.5,5.599999999999998,32.0,0.3199999999999932
2017,8,22,24.217,18.804,72.375,0.4,99.595,3.6000000000000014,4.799999999999999,32.0,1.25
2017,8,23,19.442,10.383,57.542,0.0,99.62,8.000000000000002,6.499999999999999,40.0,0.6099999999999994
2017,8,24,16.621,9.679,64.458,0.0,100.193,6.199999999999999,3.999999999999999,34.0,0.46000000000000796
2017,8,25,16.721,6.862,54.417,0.0,100.782,8.3,8.4,45.0,0.5799999999999983
2017,8,26,16.975,6.354,51.0,0.0,101.193,9.3,5.4,38.0,0.3400000000000034
2017,8,27,17.642,8.458,55.583,0.0,101.153,7.6,4.9,28.0,0.29000000000000625
2017,8,28,19.133,12.067,64.083,0.0,100.904,4.5,3.5,26.0,0.18999999999999773
2017,8,29,19.658,11.838,61.0,0.0,100.703,2.8999999999999986,4.800000000000001,22.0,0.3100000000000023
2017,8,30,19.112,12.829,67.792,0.0,100.252,7.599999999999998,2.799999999999999,30.0,0.4399999999999977
2017,8,31,17.787,10.675,65.042,0.6,100.333,6.0,11.3,44.0,0.6600000000000108
2017,9,1,13.412,4.346,54.917,0.0,100.971,7.6,4.5,31.0,0.4899999999999949
2017,9,2,14.688,7.833,64.25,0.0,100.726,8.0,4.1,26.0,0.6899999999999977
2017,9,3,17.796,12.321,72.0,7.8,99.791,6.799999999999999,5.4,47.0,0.6000000000000085
2017,9,4,19.796,13.354,67.708,0.0,99.418,10.600000000000001,4.0,37.0,1.1799999999999926
2017,9,5,17.617,13.158,75.583,11.6,99.171,8.100000000000001,6.499999999999998,30.0,0.6899999999999977
2017,9,6,16.713,10.504,68.708,0.0,99.717,8.1,6.3,44.0,0.4299999999999926
2017,9,7,15.712,9.904,68.958,5.2,99.716,6.700000000000001,3.700000000000001,29.0,0.21999999999999886
2017,9,8,14.396,7.929,66.708,0.0,100.403,7.300000000000001,4.700000000000001,39.0,1.0700000000000074
2017,9,9,13.479,5.95,61.708,0.0,101.483,8.700000000000001,3.6,39.0,0.7199999999999989
2017,9,10,14.454,5.292,55.375,0.0,101.783,6.999999999999998,3.5999999999999996,35.0,0.39000000000000057
2017,9,11,15.696,6.279,56.458,0.0,101.418,11.1,6.1000000000000005,51.0,0.8100000000000023
2017,9,12,17.512,9.883,63.833,0.0,100.448,10.299999999999999,4.5,49.0,0.9099999999999966
2017,9,13,18.55,12.225,67.708,0.0,99.763,9.700000000000001,5.800000000000001,36.0,0.46999999999999886
2017,9,14,20.654,14.704,69.792,0.0,99.672,8.7,3.5999999999999996,34.0,0.28999999999999204
2017,9,15,22.104,15.3,66.333,0.0,100.342,7.0,1.5,32.0,0.7199999999999989
2017,9,16,21.612,14.538,66.333,0.0,100.777,8.899999999999999,5.5,46.0,0.3300000000000125
2017,9,17,21.254,15.992,72.875,0.0,100.668,8.5,3.4000000000000004,36.0,0.3100000000000023
2017,9,18,21.825,17.067,75.542,0.0,100.448,7.899999999999999,1.7999999999999972,33.0,0.21999999999999886
2017,9,19,22.392,17.358,73.583,0.0,100.305,5.199999999999999,2.1999999999999993,24.0,0.25
2017,9,20,21.854,17.292,75.583,0.0,100.31,4.800000000000001,2.6999999999999993,26.0,0.21999999999999886
2017,9,21,22.292,15.254,65.5,0.0,100.541,7.900000000000002,3.0999999999999996,35.0,0.3499999999999943
2017,9,22,22.408,14.5,62.625,0.0,100.676,7.0,7.699999999999999,46.0,0.23000000000000398
2017,9,23,23.446,13.179,53.5,0.0,100.555,12.0,5.4,29.0,0.2599999999999909
2017,9,24,25.933,17.892,62.833,0.0,100.616,9.8,2.5,38.0,0.28000000000000114
2017,9,25,25.988,17.442,60.958,0.0,100.484,10.0,3.599999999999998,41.0,0.3100000000000023
2017,9,26,25.783,18.175,64.083,0.0,100.184,9.3,4.800000000000001,40.0,0.29999999999999716
2017,9,27,24.125,16.796,64.458,0.0,99.832,8.2,9.100000000000001,34.0,0.28000000000000114
2017,9,28,15.646,6.142,53.542,0.0,100.275,5.899999999999999,6.1,24.0,0.480000000000004
2017,9,29,13.1,5.942,62.208,2.3,100.269,7.400000000000002,9.3,33.0,0.7000000000000028
2017,9,30,10.904,3.788,63.708,0.0,101.167,7.2,9.1,44.0,1.6299999999999955
2017,10,1,11.467,3.95,61.75,0.0,101.527,10.1,2.5000000000000004,43.0,0.4299999999999926
2017,10,2,14.1,7.846,67.208,0.0,101.447,8.400000000000002,3.2,37.0,0.4100000000000108
2017,10,3,16.917,11.046,69.958,0.0,101.595,11.4,4.4,43.0,0.36999999999999034
2017,10,4,20.633,14.433,68.0,2.7,100.968,5.600000000000001,8.799999999999999,29.0,1.0400000000000063
2017,10,5,16.483,8.542,63.542,0.0,100.633,11.200000000000001,12.899999999999999,60.0,0.5
2017,10,6,17.233,9.763,62.625,0.5,100.432,4.899999999999999,7.4,45.0,0.25
2017,10,7,19.692,15.192,76.417,2.6,99.917,7.300000000000001,5.899999999999999,35.0,0.9399999999999977
2017,10,8,21.037,14.004,64.667,2.5,99.377,5.099999999999998,5.500000000000002,37.0,1.0999999999999943
2017,10,9,17.883,14.242,79.708,12.4,99.752,5.799999999999999,1.700000000000001,25.0,0.4299999999999926
2017,10,10,17.417,11.737,72.5,0.0,100.47,9.9,13.3,59.0,0.75
2017,10,11,12.812,4.471,57.792,0.9,100.929,9.0,6.3,44.0,0.29000000000000625
2017,10,12,10.942,6.525,74.333,0.0,101.135,7.0,9.0,18.0,0.20999999999999375
2017,10,13,15.896,12.192,78.75,0.0,100.93,3.9999999999999982,2.0999999999999996,17.0,0.39000000000000057
2017,10,14,16.558,13.621,83.042,1.5,100.792,4.299999999999999,1.1999999999999993,22.0,0.29999999999999716
2017,10,15,17.713,14.592,82.5,10.7,99.507,8.5,10.5,30.0,1.9899999999999949
2017,10,16,8.204,0.763,60.333,0.0,100.626,7.300000000000001,10.2,34.0,1.5200000000000102
2017,10,17,10.283,2.483,60.208,0.0,100.841,14.0,8.799999999999999,42.0,0.7399999999999949
2017,10,18,14.938,6.654,58.792,0.0,100.796,9.7,5.5,41.0,0.5100000000000051
2017,10,19,16.479,8.154,59.833,0.0,100.338,7.200000000000001,7.8,46.0,0.5600000000000023
2017,10,20,13.742,2.558,47.625,0.0,100.778,10.200000000000001,7.2,31.0,0.5899999999999892
2017,10,21,14.962,7.308,61.083,0.0,100.944,10.100000000000001,9.200000000000001,36.0,0.37000000000000455
2017,10,22,15.858,10.388,71.167,0.0,100.952,10.3,3.6000000000000014,36.0,0.39000000000000057
2017,10,23,17.154,12.067,72.25,2.8,100.221,3.599999999999998,2.5999999999999996,20.0,1.3399999999999892
2017,10,24,14.979,9.812,71.792,7.0,98.848,5.299999999999999,7.499999999999999,34.0,0.6800000000000068
2017,10,25,10.188,3.229,62.792,0.0,99.08,5.300000000000001,5.7,29.0,0.5499999999999972
2017,10,26,7.521,1.433,66.792,0.0,99.736,6.7,3.3,36.0,0.39000000000000057
2017,10,27,9.446,4.429,71.542,0.0,99.804,8.8,6.700000000000001,28.0,0.39000000000000057
2017,10,28,10.788,7.233,79.0,5.9,99.471,7.8,8.8,22.0,0.29999999999999716
2017,10,29,6.725,0.825,66.292,0.0,99.551,3.6999999999999993,2.6999999999999997,20.0,0.6899999999999977
2017,10,30,7.425,1.388,66.125,0.0,98.5,3.4000000000000004,6.9,33.0,2.1499999999999915
2017,10,31,6.483,-0.25,62.5,0.0,99.641,2.5999999999999996,4.9,25.0,1.7199999999999989
2017,11,1,5.875,-0.387,64.5,0.3,100.734,2.5,6.4,35.0,0.3100000000000023
2017,11,2,10.033,7.938,87.0,6.8,100.23,8.5,7.6,15.0,0.6099999999999994
2017,11,3,11.075,5.921,71.958,3.8,100.456,7.0,13.0,39.0,1.3499999999999943
2017,11,4,5.492,-0.317,66.417,0.0,101.293,3.7,2.9000000000000004,18.0,0.5799999999999983
2017,11,5,9.862,7.925,87.917,15.0,99.936,8.9,11.700000000000001,21.0,1.4899999999999949
2017,11,6,9.742,4.158,69.375,1.2,99.991,8.6,16.1,43.0,1.740000000000009
2017,11,7,5.65,-2.175,57.292,0.0,101.123,9.5,10.5,17.0,0.6400000000000006
2017,11,8,5.0,-3.137,57.042,0.0,101.087,6.699999999999999,4.7,36.0,0.35999999999999943
2017,11,9,5.242,-1.667,61.375,0.0,100.382,6.299999999999999,5.9,27.0,1.2600000000000051
2017,11,10,-4.275,-13.083,51.125,0.2,101.297,12.5,19.5,43.0,2.3400000000000034
2017,11,11,-3.496,-10.721,57.5,0.0,102.123,6.5,8.8,26.0,0.7000000000000028
2017,11,12,3.375,-4.425,56.75,0.0,101.39,4.300000000000001,7.7,17.0,0.30999999999998806
2017,11,13,4.388,0.896,78.708,1.8,101.385,3.3,3.1,30.0,0.1700000000000017
2017,11,14,5.329,0.112,69.417,0.0,101.4,2.5999999999999996,3.5999999999999996,20.0,0.25
2017,11,15,5.846,0.462,68.375,0.0,100.661,2.8,4.0,16.0,1.5999999999999943
2017,11,16,6.762,2.392,74.167,3.1,99.322,4.799999999999999,8.4,31.0,1.3599999999999994
2017,11,17,0.475,-4.975,67.0,0.0,100.825,4.7,6.0,21.0,0.8400000000000034
2017,11,18,5.392,2.371,81.25,8.2,98.997,5.5,9.2,25.0,2.6099999999999994
2017,11,19,3.808,-0.246,76.125,10.2,98.353,7.9,13.899999999999999,39.0,2.1200000000000045
2017,11,20,1.675,-4.375,64.208,0.0,99.859,7.0,8.700000000000001,15.0,0.5900000000000034
2017,11,21,7.4,0.638,62.833,0.0,99.395,6.000000000000001,1.4000000000000001,25.0,0.6899999999999977
2017,11,22,2.404,-4.292,61.583,0.0,100.35,10.4,11.5,28.0,1.4500000000000028
2017,11,23,1.104,-7.367,53.833,0.0,100.5,5.5,4.499999999999999,27.0,1.019999999999996
2017,11,24,5.129,-2.088,59.875,0.0,99.68,6.9,7.199999999999999,23.0,0.9500000000000028
2017,11,25,8.742,0.896,58.208,0.2,98.875,3.7,6.1,27.0,0.8799999999999955
2017,11,26,2.325,-3.621,65.375,0.5,100.065,5.8999999999999995,8.3,29.0,1.0699999999999932
2017,11,27,2.883,-3.867,61.375,0.0,100.32,4.0,7.0,31.0,1.0799999999999983
2017,11,28,6.212,-0.408,65.042,0.0,100.426,13.3,7.0,46.0,1.039999999999992
2017,11,29,8.229,-0.854,53.667,0.0,100.541,10.600000000000001,11.2,36.0,1.5100000000000051
2017,11,30,4.096,-0.308,73.083,1.9,100.441,4.8,8.3,25.0,1.8700000000000045
2017,12,1,6.017,-0.775,62.458,0.0,100.652,2.5,5.7,27.0,1.1300000000000097
2017,12,2,4.575,0.304,74.167,0.0,100.902,4.5,3.2,30.0,0.39000000000000057
2017,12,3,5.012,2.329,83.167,0.0,100.685,4.9,2.2,25.0,0.3400000000000034
2017,12,4,4.996,2.108,82.042,0.0,100.933,3.8,3.6,21.0,0.9099999999999966
2017,12,5,8.763,3.912,72.083,7.8,99.433,3.7,7.2,32.0,1.2099999999999937
2017,12,6,1.708,-8.987,45.417,0.0,99.557,6.7,9.9,26.0,0.5099999999999909
2017,12,7,0.496,-6.892,57.875,0.0,99.813,4.5,4.300000000000001,21.0,0.3500000000000085
2017,12,8,-1.287,-8.579,58.0,0.0,99.913,3.5,4.7,25.0,0.4399999999999977
2017,12,9,0.458,-8.671,50.792,0.0,99.613,2.8,7.4,27.0,0.44999999999998863
2017,12,10,-1.392,-6.379,69.083,0.0,99.533,2.4000000000000004,5.799999999999999,25.0,0.3100000000000023
2017,12,11,-3.892,-7.971,73.542,2.1,100.016,5.0,7.200000000000001,36.0,0.6899999999999977
2017,12,12,-3.196,-6.638,78.083,4.7,98.944,7.0,12.6,40.0,1.0900000000000034
2017,12,13,-9.838,-15.388,64.667,0.2,99.089,6.000000000000001,1.5,30.0,0.4299999999999926
2017,12,14,-9.788,-15.296,64.75,0.2,99.452,8.1,6.199999999999999,35.0,1.3200000000000074
2017,12,15,-6.517,-10.367,74.333,0.5,99.92,6.6,8.2,25.0,1.0100000000000051
2017,12,16,-4.475,-10.025,65.583,0.0,99.883,2.9999999999999996,6.6000000000000005,28.0,1.4399999999999977
2017,12,17,-8.388,-13.212,68.625,0.2,101.069,5.3999999999999995,8.700000000000001,32.0,0.5100000000000051
2017,12,18,-1.958,-3.988,86.0,2.6,100.114,10.1,13.2,21.0,1.25
2017,12,19,5.142,1.554,78.292,0.0,99.298,3.5,3.5,27.0,0.6099999999999994
2017,12,20,1.375,-5.954,58.292,0.0,99.893,5.7,9.0,23.0,1.230000000000004
2017,12,21,-3.05,-8.629,65.833,0.0,100.856,2.9,4.800000000000001,30.0,0.519999999999996
2017,12,22,-3.629,-5.458,87.458,6.0,100.609,3.6999999999999997,4.2,17.0,0.6800000000000068
2017,12,23,-2.792,-4.413,88.833,3.0,100.024,5.1000000000000005,5.2,18.0,0.8799999999999955
2017,12,24,-1.967,-6.192,73.167,1.4,100.648,4.7,6.3999999999999995,29.0,0.8900000000000006
2017,12,25,-4.096,-7.788,76.792,6.6,99.558,3.5,9.600000000000001,41.0,1.3100000000000023
2017,12,26,-10.95,-17.529,58.667,0.0,101.074,6.9,6.300000000000001,20.0,1.2399999999999949
2017,12,27,-13.025,-18.221,65.417,0.0,101.777,4.9,3.1000000000000014,23.0,0.5100000000000051
2017,12,28,-15.804,-22.379,57.458,0.2,102.325,7.399999999999999,5.700000000000003,22.0,0.37999999999999545
2017,12,29,-11.921,-16.796,67.792,1.0,101.355,6.799999999999999,11.700000000000001,34.0,1.2199999999999989
2017,12,30,-9.229,-13.475,71.333,0.2,100.247,4.0,4.700000000000001,19.0,1.0999999999999943
2017,12,31,-16.525,-22.271,61.292,0.0,101.324,8.1,6.599999999999998,16.0,1.2199999999999989
2018,1,1,-13.6,-18.638,66.25,0.2,101.441,10.400000000000002,8.4,28.0,0.5799999999999983
2018,1,2,-10.083,-14.642,69.583,0.0,101.187,5.8999999999999995,7.000000000000002,24.0,0.7399999999999949
2018,1,3,-8.483,-14.838,60.792,0.0,100.42,5.5,12.200000000000001,42.0,0.8400000000000034
2018,1,4,-9.617,-14.446,67.917,0.4,99.918,7.300000000000001,8.700000000000001,22.0,0.38000000000000966
2018,1,5,-18.092,-24.354,58.25,0.0,100.22,5.199999999999999,5.800000000000001,18.0,0.789999999999992
2018,1,6,-18.746,-25.287,56.583,0.0,101.298,6.6,6.299999999999997,16.0,1.25
2018,1,7,-12.996,-18.354,64.25,0.0,101.541,11.1,11.100000000000001,19.0,1.5100000000000051
2018,1,8,-0.575,-3.783,79.583,5.2,99.824,8.4,10.799999999999999,38.0,0.9699999999999989
2018,1,9,1.037,-4.746,65.292,0.0,100.505,3.0,4.5,10.0,1.5799999999999983
2018,1,10,0.238,-4.383,71.542,0.6,101.05,2.8,8.0,32.0,1.1000000000000085
2018,1,11,7.658,4.188,79.042,1.9,100.155,8.8,6.300000000000001,25.0,0.45000000000000284
2018,1,12,5.238,3.629,89.292,24.6,99.372,19.6,22.0,18.0,1.210000000000008
2018,1,13,-11.683,-17.983,59.958,0.2,100.83,5.5,8.799999999999999,23.0,1.710000000000008
2018,1,14,-10.825,-16.412,63.917,0.0,102.267,8.6,6.300000000000001,26.0,0.6800000000000068
2018,1,15,-6.921,-12.446,65.333,0.4,102.003,2.2,6.4,32.0,0.9100000000000108
2018,1,16,-5.517,-8.65,79.708,3.4,101.356,4.4,5.0,39.0,0.28000000000000114
2018,1,17,-7.171,-11.408,72.417,0.4,101.365,7.000000000000001,6.799999999999999,28.0,0.6099999999999994
2018,1,18,-6.054,-10.4,71.333,0.0,100.361,3.3000000000000007,4.0,12.0,0.6800000000000068
2018,1,19,-1.958,-7.371,66.667,0.0,99.844,5.7,4.4,19.0,0.6200000000000045
2018,1,20,3.329,-3.642,60.542,0.0,99.453,5.2,4.4,17.0,1.029999999999987
2018,1,21,2.079,-1.213,79.042,0.0,100.413,3.6999999999999997,3.1999999999999997,18.0,0.46000000000000796
2018,1,22,2.346,1.45,93.833,7.8,100.253,1.9000000000000001,1.7999999999999998,5.0,0.8299999999999983
2018,1,23,3.692,1.75,88.042,5.6,98.76,6.6,4.6000000000000005,31.0,1.1599999999999966
2018,1,24,-5.337,-11.513,62.333,0.4,100.256,11.2,11.9,28.0,2.1299999999999955
2018,1,25,-7.012,-14.054,57.25,0.0,101.577,6.700000000000001,9.3,18.0,0.7800000000000011
2018,1,26,-0.033,-5.175,68.375,0.0,101.719,5.6,6.199999999999999,17.0,0.75
2018,1,27,6.121,-0.292,64.542,0.6,100.568,6.4,7.6,44.0,0.9599999999999937
2018,1,28,3.371,-1.825,68.958,0.0,100.904,6.1,9.600000000000001,29.0,0.9000000000000057
2018,1,29,-1.833,-6.879,68.708,2.1,101.198,3.6,3.7,26.0,0.5800000000000125
2018,1,30,-7.663,-12.237,70.917,4.1,100.95,6.4,11.399999999999999,41.0,0.5800000000000125
2018,1,31,-6.663,-11.267,70.375,1.5,100.454,13.100000000000001,12.4,34.0,2.25
2018,2,1,1.671,-4.029,66.167,0.0,99.277,9.5,9.9,28.0,0.6599999999999966
2018,2,2,-10.158,-17.65,54.833,0.2,100.752,9.8,9.000000000000002,30.0,1.2800000000000011
2018,2,3,-7.488,-12.679,66.625,0.0,100.89,5.8999999999999995,12.0,34.0,0.8999999999999915
2018,2,4,-0.246,-3.004,82.75,4.6,99.622,5.1,8.799999999999999,42.0,1.0600000000000023
2018,2,5,-8.554,-13.704,67.25,1.2,100.3,7.699999999999999,11.599999999999998,36.0,1.5900000000000034
2018,2,6,-6.396,-12.688,61.708,0.2,101.025,4.6,3.5999999999999996,32.0,0.9399999999999977
2018,2,7,-6.042,-10.446,71.958,7.4,101.087,3.7,8.799999999999999,38.0,1.440000000000012
2018,2,8,-7.512,-12.233,69.75,0.0,101.219,3.8,4.299999999999999,30.0,0.5799999999999983
2018,2,9,-6.917,-10.167,77.625,3.7,101.369,4.0,6.499999999999999,22.0,0.7000000000000028
2018,2,10,-3.971,-5.946,86.083,6.4,100.714,1.3999999999999995,2.2,8.0,0.25
2018,2,11,-3.212,-5.562,83.958,2.7,100.128,4.3,6.200000000000001,15.0,1.6600000000000108
2018,2,12,-3.392,-9.058,65.875,0.7,101.314,5.8999999999999995,11.1,46.0,2.8299999999999983
2018,2,13,-6.163,-11.629,65.417,0.0,102.68,6.199999999999999,5.0,21.0,1.0400000000000063
2018,2,14,1.108,-4.4,67.083,0.0,100.824,7.699999999999999,7.5,27.0,1.7199999999999989
2018,2,15,5.392,2.542,82.5,0.0,99.408,6.3,4.8,30.0,1.1499999999999915
2018,2,16,2.346,-2.962,69.042,0.0,99.522,10.1,16.9,43.0,1.7999999999999972
2018,2,17,-2.846,-8.542,65.292,0.0,100.857,4.8,5.9,27.0,0.9000000000000057
2018,2,18,0.696,-5.454,64.292,0.0,100.733,4.6,5.2,37.0,1.3200000000000074
2018,2,19,2.371,-1.525,75.875,0.3,100.671,4.5,7.6,31.0,1.1200000000000045
2018,2,20,8.029,6.983,93.208,20.8,100.252,10.399999999999999,9.100000000000001,9.0,0.14999999999999147
2018,2,21,8.362,4.654,77.833,6.5,100.8,12.5,17.1,34.0,1.8400000000000034
2018,2,22,-0.2,-5.729,66.542,0.2,102.379,3.4,2.4000000000000004,13.0,0.4099999999999966
2018,2,23,1.512,-1.213,82.75,2.5,101.416,5.0,9.2,28.0,2.1400000000000006
2018,2,24,4.375,-0.767,69.917,0.0,100.819,4.5,9.7,39.0,0.6899999999999977
2018,2,25,5.308,-0.079,71.708,4.3,99.62,11.0,10.7,58.0,2.0799999999999983
2018,2,26,4.404,-3.817,57.125,0.0,100.462,6.9,7.3,46.0,1.1100000000000136
2018,2,27,5.992,-3.8,51.625,0.0,100.975,11.399999999999999,5.3,44.0,0.6400000000000006
2018,2,28,8.642,-1.192,50.875,0.0,100.019,10.0,6.9,37.0,1.5899999999999892
2018,3,1,4.575,0.85,77.167,13.6,99.57,10.0,11.4,36.0,2.569999999999993
2018,3,2,1.008,-4.671,67.25,4.2,99.989,16.6,19.4,49.0,3.3599999999999994
2018,3,3,-0.692,-8.725,55.375,0.0,101.368,11.899999999999999,14.299999999999999,32.0,0.9700000000000131
2018,3,4,-1.854,-12.45,45.042,0.2,101.76,13.600000000000001,14.999999999999998,32.0,1.1599999999999966
